current_price,volume,avg_volume,volume_ratio,sma_20,sma_50,rsi,macd,bb_upper,bb_lower,bb_position,price_momentum,volatility,rsi_score,ma_score,bb_score,macd_score,momentum_score,volume_score,momentum_volume_bonus,rsi_growth_bonus,trend_bonus,macd_momentum_bonus,total_technical_score,price_to_sma20,price_to_sma50,sma20_to_sma50,is_above_sma20,is_above_sma50,is_sma20_above_sma50,is_rsi_oversold,is_rsi_overbought,is_macd_positive,is_high_volume,is_bb_oversold,is_bb_overbought,revenue,revenue_growth_rate_fwd,revenue_growth_rate_trailing,ebitda,ebitda_growth_rate_fwd,ebitda_growth_rate_trailing,depreciation_amortization,ebit,capx,working_capital,net_debt,levered_fcf,wacc,debt_to_equity_ratio,current_ratio,quick_ratio,gross_profit_margin,pe_ratio,eps,market_cap,enterprise_value,trailing_pe,forward_pe,peg_ratio,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,profit_margins,operating_margins,return_on_assets,return_on_equity,revenue_growth,earnings_growth,debt_to_equity,total_cash,total_debt,free_cashflow,operating_cashflow,beta,shares_outstanding,book_value,held_percent_institutions,held_percent_insiders,stock_category,base_confidence,sector_multiplier,is_large_cap,is_mid_cap,is_small_cap,is_micro_cap,is_penny,is_micro_penny,symbol,sector,industry,exchange,extraction_date,algorithm_prediction,algorithm_prediction_numeric,algorithm_confidence,algorithm_expected_change,algorithm_target_price,actual_change_percent,label,label_numeric,future_price,days_forward
206.75999450683594,1550400,3003955.0,0.5161195823506011,204.4395004272461,187.39579956054686,55.3185019841728,4.612474061310422,225.1545289089722,183.72447194551998,0.556009917670084,9.425772874435305,52.83643236958314,0,15,0,9.224948122620845,10,0,0,3,4,3,94.22494812262084,1.011350517266675,1.1033331322884459,1.0909502822724289,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17094632448,14513430528,0.0,64.5679,0,5.6362314,8.1213665,6.895,-94.412,-0.04091,-0.09481,-0.0319,-0.04003,0.219,0.0,2.378,2453937920,72117000,421320384,196507008,1.402,81714304,37.117,0.87838,0.03097,large_cap,0.85,1.3,1,0,0,0,0,0,MDB,Technology,Software - Infrastructure,NGM,2025-06-26T13:35:00.285108,STRONG BUY,4,85.0,4.15,217.87,1.1801134195356047,HOLD,1,209.1999969482422,30
204.3000030517578,3242300,4438465.0,0.7305002968368569,196.89500198364257,188.5616000366211,65.82121117870246,3.8682262571395256,206.2352792119708,187.55472475531434,0.896401567485413,8.983247484672633,22.643285991673796,0,15,-10,7.736452514279051,10,0,0,0,4,3,79.73645251427905,1.037608882874185,1.083465578421482,1.0441945865192226,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134920306688,133733040128,116.28735,28.102777,0,18.635107,15.202803,15.069,106.969,0.13948,0.09803,0.031040002,0.21162,0.153,-0.051,11.147,3300199936,806000000,3175474944,3207899904,0.973,666800000,10.858,0.819,0.00992,large_cap,0.85,1.3,1,0,0,0,0,0,PANW,Technology,Software - Infrastructure,NMS,2025-06-26T13:35:01.068949,STRONG BUY,4,85.0,4.34,211.13,-0.9593767423344751,SELL,0,202.33999633789062,30
267.760009765625,6074300,9498110.0,0.6395272322598917,265.6850524902344,268.76655181884763,54.64292668127728,-2.0900046193830235,275.12848661942996,256.24161836103883,0.6098624317702186,-3.248821039496583,27.160234178905995,0,0,0,-4.180009238766047,0,0,0,3,0,0,48.81999076123395,1.0078098382123581,0.996254957894087,0.9885346621156557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258827436032,250590560256,42.303123,24.325247,0,4.2753367,6.706938,6.493,22.362,0.16079001,0.20124,0.050869998,0.10312,0.076,0.019,19.813,17408000000,12019999744,14429875200,13320999936,1.377,956000000,63.326,0.83864,0.02606,large_cap,0.85,1.3,1,0,0,0,0,0,CRM,Technology,Software - Application,NYQ,2025-06-26T13:35:02.014161,HOLD,2,85.0,-0.2,270.19,1.1129296235679214,HOLD,1,270.739990234375,30
170.67999267578125,35479000,38043215.0,0.9325973107162473,171.85971221923828,164.8511376953125,54.18452324074057,1.0647664786810367,180.2662599835028,163.45316445497375,0.42983329325315284,-1.1644737301339265,25.5598024586802,0,0,0,2.1295329573620734,0,0,0,3,0,3,58.12953295736207,0.9931355666303451,1.0353582939248014,1.0425145656979293,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110367858688,2004371767296,19.368303,19.368303,0,6.1094875,5.86681,5.572,14.77,0.30857,0.33918,0.16896999,0.34789002,0.12,0.488,8.254,95328002048,28497999872,60679000064,132601004032,1.014,5820000256,28.405,0.81083,0.00254,large_cap,0.85,1.1,1,0,0,0,0,0,GOOGL,Communication Services,Internet Content & Information,NMS,2025-06-26T13:35:02.753480,STRONG BUY,4,85.0,3.63,179.84,1.6756507693226448,BUY,2,173.5399932861328,30
26.860000610351562,6149800,10219330.0,0.6017811343796511,26.75099983215332,26.340899887084962,47.42785457431172,-0.09514137636494269,28.394832365265373,25.107167299041265,0.5331544655561374,0.3736935000538491,41.57593204783041,0,15,0,-0.19028275272988537,0,0,0,0,0,0,64.80971724727011,1.0040746431491219,1.0197070231272212,1.0155689420948535,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10650875904,5157885440,0.0,-3.1655173,0,1.0588236,3.352495,1.624,-1.458,-1.05666,-9.722219,-0.15837,-0.29341,-0.353,0.0,7.401,5975000064,745000000,-3197499904,-3052000000,1.859,386742016,26.01,0.73735,0.07279,large_cap,0.85,1.1,1,0,0,0,0,0,MRNA,Healthcare,Biotechnology,NMS,2025-06-26T13:35:03.583184,BUY,3,75.0,4.25,28.71,2.531646648264469,BUY,2,27.540000915527344,30
492.2699890136719,17495100,19129980.0,0.9145383319794375,472.8294967651367,440.95044982910156,79.73199982875389,12.358988583633902,493.1451189860425,452.5138745442309,0.9784616497871749,6.854932037793068,10.438269254778579,-15,15,-10,10.0,10,0,0,0,4,3,67.0,1.0411152273314954,1.1163839138943166,1.0722962113960661,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3697317249024,3684219486208,38.413128,33.27425,0,11.488453,13.69326,13.645,24.698,0.35789,0.45671,0.14581999,0.3361,0.133,0.177,32.626,79617998848,105018998784,54817001472,130710003712,1.026,7432540160,43.3,0.74693,0.00062,large_cap,0.85,1.3,1,0,0,0,0,0,MSFT,Technology,Software - Infrastructure,NMS,2025-06-26T13:35:04.402788,SPECULATIVE BUY,3,80.0,2.45,509.64,1.0522727992698149,HOLD,1,497.45001220703125,30
103.69000244140625,2791900,4634695.0,0.6023913116181324,102.43600006103516,102.07320007324219,55.56751197454514,0.13030074919636547,105.0732434352125,99.79875668685781,0.7377487024234655,-1.0024779871859093,23.498767635045663,0,15,0,0.26060149839273095,0,0,0,3,0,0,68.26060149839273,1.0122418132260524,1.015839636329653,1.0035543118814012,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79496110080,75662032896,42.740738,43.095436,0,40.69749,12.942613,12.318,36.797,0.30597,0.29064,0.13325,2.05906,0.138,0.436,54.842,4780499968,1076499968,1964999936,2291000064,1.072,765416000,2.552,0.71686995,0.16969,large_cap,0.85,1.3,1,0,0,0,0,0,FTNT,Technology,Software - Infrastructure,NMS,2025-06-26T13:35:05.206808,BUY,3,85.0,2.18,106.13,0.16394846652778897,HOLD,1,103.86000061035156,30
23.549999237060547,9840700,24777635.0,0.39716058453520686,26.824499797821044,27.51239990234375,25.270470614004182,-1.539499283696749,33.99843656772697,19.650563027915123,0.2717779884472386,-32.733503667219786,95.24910011234148,15,-15,0,-3.078998567393498,-10,-10,0,0,0,0,26.921001432606502,0.8779287373318893,0.8559776435589812,0.9749967248599021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10682383360,5910770176,45.056606,-2388.0,0,2.141704,2.9078786,1.609,69.051,0.05673,0.03372,0.00717,0.06621,-0.169,0.0,35.325,6385800192,1761799936,221187504,448000000,-0.652,447336000,11.15,0.34567,0.08605,large_cap,0.85,1.0,1,0,0,0,0,0,GME,Consumer Cyclical,Specialty Retail,NYQ,2025-06-26T13:35:06.167592,BUY,3,90.0,0.88,24.09,1.401273606780993,HOLD,1,23.8799991607666,30
11.619999885559082,1158200,1171020.0,0.989052279209578,10.731500053405762,10.457200031280518,68.9230698805589,0.2739862904029984,11.720859913876374,9.74214019293515,0.949027632741581,14.145378558104433,38.969281098473395,0,15,-10,0.5479725808059968,10,0,0,0,0,0,65.547972580806,1.0827936288246436,1.1111960994147854,1.026230733016939,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364689920,457060032,27.15909,14.226191,0,1.0000837,1.1414363,0.382,3.666,0.04245,0.05235,0.00409,0.03858,0.131,-0.091,1.874,895515008,25573000,329857632,-2126914048,2.428,114200000,11.949,0.80485,0.029690001,small_cap,0.65,1.0,0,0,1,0,0,0,LC,Financial Services,Banks - Regional,NYQ,2025-06-26T13:35:07.123591,BUY,3,55.0,3.0,12.31,2.83993052457915,BUY,2,11.949999809265137,30
0.5120000243186951,76129700,79969585.0,0.9519831821060469,0.597749999165535,0.7123600006103515,35.20408279632137,-0.056112161765166646,0.7019822797318901,0.49351771859917987,0.08865922159186192,-25.47306525008314,91.2903927325652,0,-15,10,-0.11222432353033329,-10,0,0,0,0,0,34.887775676469666,0.8565454203821871,0.718737750407115,0.8391122447265168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392270848,2340340992,0.0,-1.9925925,0,0.6065389,0.07654065,0.457,-10.59,-0.0718,-0.04597,-0.04958,-0.47667998,-0.024,0.0,391.628,559000000,2526000128,-388249984,-696000000,2.761,729128000,0.887,0.49341,0.11418,small_cap,0.65,0.8,0,0,1,0,0,0,OPEN,Real Estate,Real Estate Services,NMS,2025-06-26T13:35:07.946228,SELL,1,15.0,-90.0,0.05,5.078117587618532,BUY,2,0.5379999876022339,30
201.55999755859375,39525700,52603260.0,0.7513925942992887,200.3555000305176,202.57287384033202,47.84981179083056,-1.0142991923302418,204.9118318441179,195.79916821691728,0.6321784252499814,0.674287397960043,16.87200386387484,0,0,0,-2.0285983846604836,0,0,0,0,0,0,47.971401615339516,1.0060118016620092,0.9949999411938213,0.9890539450431939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002095632384,3060153188352,31.259722,24.187725,0,44.956383,7.498378,7.643,22.037,0.24301,0.31028998,0.23809999,1.38015,0.051,0.078,146.994,48497999872,98186002432,97251500032,109555998720,1.211,14935799808,4.471,0.62896997,0.02085,large_cap,0.85,1.3,1,0,0,0,0,0,AAPL,Technology,Consumer Electronics,NMS,2025-06-26T13:35:08.807727,HOLD,2,85.0,0.02,201.03,-0.2778316954637579,HOLD,1,201.0,30
143.39999389648438,74607200,50338340.0,1.4821148253994867,121.98600006103516,109.88679977416992,77.34685553771962,7.046889025537979,139.1159758819242,104.85602424014613,1.1250444851573016,25.174578345412318,48.82375947808683,-15,15,-10,10.0,10,0,0,0,4,3,67.0,1.1755446840189434,1.3049792531149143,1.1101060392306492,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232962752512,229930369024,104.11594,28.172548,0,4.0115027,8.395054,8.286,39.117,0.080249995,0.10836001,0.0256,0.03904,0.359,5.252,8.174,7310000128,4730999808,3355624960,3459000064,1.993,1621400064,35.817,0.68065,0.0052300002,large_cap,0.85,1.3,1,0,0,0,0,0,AMD,Technology,Semiconductors,NMS,2025-06-26T13:35:09.667508,BUY,3,80.0,4.0,149.43,0.19525717657909852,HOLD,1,143.67999267578125,30
